"PoliticalActionCommitteeId","EntityId","Name","Acronym","BusinessPhone","HomePhone","EmailAddress","AddressId","TreasurerId","DateAdded","StatusId","ContactId","DateLastUpdated","BankName","BankPhone","FaxPhone","BankAddressId","InitialBalance","IsInitialbalanceSetByPAC","InitialDebt","IsInitialDebtSetByPac"
457,6117,"Real Solutions for New Mexico",,"505.862.7253","","kelsimaynard@gmail.com",164065,3995,12/17/2013 11:40:02,2,149237,,"Grants State Bank","5052856611",,186759,,,,
458,6293,"V.I.V.A. PAC Very Important Vote in Action PAC","","575.405.2870","","vivapacvote@gamil.com",165281,4052,2/25/2014 10:18:33,2,150112,,"Wells Fargo","575.541.9502","",165283,$0.00,0,,
459,6310,"NM Future PAC","","505.350-7870","","monica@monicayoungblood.com",166383,4076,3/26/2014 16:05:02,1,151142,,"US Bank","505.241.7100","",166385,$0.00,0,,
460,6311,"Lobo PAC New Mexico","","505.270.4079","","steve.fitzer@martinheinrich.com",166541,4077,3/28/2014 13:23:25,1,151298,,"US New Mexico Federal Credit Union","505.742.888","",166543,$0.00,0,,
461,6312,"Committee for Good Government in Bernalillo County",,"505.856.0245","","geomrich1@comcast.net",166545,4078,3/28/2014 13:34:50,2,151300,,"Bank of Albuquerque","505.828.3717",,166547,,,,
462,6728,"New Mexico Freedom",,"505-934-5681","","scforrester@gmail.com",172894,4806,4/11/2014 10:22:40,2,155460,,"New Mexico Educators ","5058897755 ",,178649,,,,
463,6730,"Leadership New Mexico",,"505-792-3520","","j.gerhart@comcast.net",172907,4808,4/11/2014 10:28:13,2,155469,,"Century Bank","505.424.2888",,179080,,,,
464,6731,"Keep New Mexico House Majority",,"505-934-5681","","scforrester@gmail.com",172916,4809,4/11/2014 10:31:29,1,155477,,"New Mexico Educators ","5058897755 ",,178474,,,,
465,6769,"Better New Mexico PAC","BNMP","505.312.8509","","pat@progressnownm.org",180603,4887,4/28/2014 8:50:58,2,162927,,"New Mexico Bank & Trust","5058308117","",180649,$0.00,0,,
466,6773,"Progressive Leaders Fund ","","575.430.2743","","leslie@singhalamo.com",180765,4891,4/29/2014 13:23:08,2,163078,,"Wells Fargo","(575) 434-8000","",184567,$0.00,0,,
467,6774,"Rio Rancho Federated Republican Women PAC","","505-349-4151","","701ifeisajourney@gmail.com",180803,4892,4/30/2014 13:27:24,1,163115,,"Bank of Albuquerque","505-855-0855","",181998,$0.00,0,,
468,6778,"World Acceptance Corporation Political Action Committee","","864-298-9800","","hcanaday@worldacceptance.com",186611,4897,5/20/2014 10:42:21,1,168907,,"Wells Fargo","864.239.6870","",191559,$0.00,0,,
469,6779,"ATF Educators United","","505-262-2657","","sattleson@comcast.net",186623,4898,5/20/2014 10:58:55,2,168918,,"New Mexico Educators Federal Credit Union","505-889-7755","",191457,$0.00,0,,
470,6780,"Apartment Assoc. of New Mexico Political Action Committee","","505-822-1114","","kelle@aanm.org",186627,4899,5/20/2014 11:04:24,1,168921,,"Washington Federal","000000000","",186668,$0.00,0,,
471,6781,"RAGA New Mexico PAC","","617-848-8887","","cgantt@redcurve.com",186634,4900,5/20/2014 11:12:34,2,168927,,"Grants State Bank","505-285-6611","",191474,$0.00,0,,
472,6782,"New Mexico Taxpayers Alliance","","505-243-5400","","scavinjr@aol.com",186643,4901,5/20/2014 11:22:23,2,168935,,"New Mexico Bank and Trust","505-830-8100","",190603,$0.00,0,,
473,6783,"Practical Policies NM PAC","","505.312.8509","","rachael@progressnownm.org",188053,4902,5/27/2014 15:04:53,2,170342,,"New Mexico Bank & Trust","505.830.8117","",188057,$0.00,0,,
474,6784,"The Panyard PAC","","505.334.0865","","paul@paulbandy.org",188073,4903,5/27/2014 15:29:28,1,170360,,"Citizens Bank","505.599.0100","",188075,$0.00,0,,
475,6785,"A Strong New Mexico PAC","","505-268-8697","","debarmstrong2@me.com",190485,4904,5/29/2014 13:25:06,1,172770,,"New Mexico Bank & Trust","505-830-8317","",190633,$0.00,0,,
476,6786,"WOLF PAC",,"(505) 242-2279","","antonio@moejustice.com",191590,4905,6/5/2014 14:24:38,1,173869,,"Wells Fargo ","(505) 765-7515",,191592,,,,
477,6787,"NMLA Bonds for Libraries Special Interest Group","","(505) 573-6950","","olbaca@gmail.com",191595,4906,6/5/2014 14:59:48,2,173872,,"Wells Fargo Bank, N.A. (585)","1-800-225-5935","",197666,$0.00,0,,
478,6802,"Young Democrats of Sandoval County",,"575-621-8956","","c.alexander.weimer@me.com",193237,4929,6/30/2014 15:27:54,0,175444,,"","",,,,,,
479,6803,"Young Democrats of Sandoval County","YDSC","575-621-8956","","c.alexander.weimer@me.com",193241,4930,6/30/2014 15:38:49,2,175447,,"Wells Fargo","5058915134","",193543,$0.00,0,,
480,6813,"People for Transit","","(575) 644-2517","","skthomas_10@msn.com",195690,4936,7/25/2014 9:43:03,2,177874,,"Pioneer Bank","575-532-7552","",196464,$0.00,0,,
481,6814,"Equality E-PAC",,"(505) 299-7910","","lovejjl@aol.com",195693,4937,7/25/2014 9:48:59,1,177876,,"New Mexico Educators","505.884-8834",,201006,,,,
482,6822,"Advance New Mexico Now","","505-884-0971","","jessp43@hotmail.com",196457,4942,8/12/2014 13:23:56,2,178627,,"Wells Fargo","505-880-1108","",201472,$0.00,0,,
483,6824,"Committee to Elect Nancy Colella","","505-980-8528","","voteforcolella@gmail.com",196474,4944,8/13/2014 13:34:48,2,178639,,"New Mexico Bank & Trust","505-830-8300","",202007,$0.00,0,,
484,6827,"Open Space For All A Project of the Conservation Campaign","","(505) 750-4624","","mhstebbins@gmail.com",197055,4947,8/27/2014 12:05:52,2,179213,,"Wells Fargo","505-766-6415","",201189,$0.00,0,,
485,6835,"DASS-NM","","410-547-8884","","monicarcloud@gmail.com",201378,4957,9/8/2014 14:39:05,2,183505,,"Bank of America","(703) 218-4800","",201687,$0.00,0,,
486,6841,"Citizens for Good Government","","505-662-5900","","geo_c@cybermesa.com",202562,4959,9/25/2014 10:20:56,2,184679,,"Los Alamos National Bank","5056625171","",204380,$0.00,0,,
487,6842,"Vote Responsibly","","575-638-1318","","voteresponsibly@yahoo.com",202569,4960,9/25/2014 10:31:10,2,184685,,"Wells Fargo","575-289-3433","",209013,$0.00,0,,
488,6844,"Democratic Attorneys General Association-New Mexico","","303-831-0100","","travis@democraticags.org",202614,4962,9/26/2014 9:27:56,2,184726,,"Bank of America","(703)218-4800","",208269,$0.00,0,,
489,6846,"Committee for Law and Order","","(575) 487-2488","","wfrost75@hotmail.com",203843,4964,10/6/2014 14:01:27,2,185951,,"First National Bank of New Mexico","(575) 487-5000","",208785,$0.00,0,,
490,6847,"Patient Safety Advocates of New Mexico, Inc.","PSANM","505-433-3498","","patientsafetyadvocatesnm@gmail.com",203894,4965,10/6/2014 16:23:27,1,186001,,"New Mexico Bank of Trust ","830-8100","",205388,$0.00,0,,
491,6855,"Concerned Hispanics Involved in Legislative Empowerment","","(505) 328-1867","","denniswmontoya@yahoo.com",209364,4968,10/21/2014 14:30:50,1,191456,,"Bank of Albuquerque","(505) 222-8512","",209366,$0.00,0,,
492,6856,"Committee to Protect Justice in Dona Ana County","","(575) 642-3741","","elopez@IMA1031.com",209369,4969,10/21/2014 14:57:25,1,191459,,"Wells Fargo Bank","(575) 526-7000","",209371,$0.00,0,,
493,6857,"New Mexicans for Honest Leadership",,"(505) 252-8467","","NMFHL@hotmail.com",209372,4970,10/21/2014 15:07:40,1,191460,,"Bank of the West","(505) 346-4304",,209377,,,,
494,6858,"Citizens to Preserve Sound Utilities",,"(505) 662-3159","","rgibson@swcp.com",209402,4971,10/21/2014 16:21:21,2,191488,,"Los Alamos National Bank","(505) 662-6052",,209404,,,,
495,6859,"We Need NM Jobs PAC","","(505) 312-8509","","pat@progressnownm.org",209420,4972,10/21/2014 16:40:16,2,191504,,"NM Bank & Trust","505-830-8100","",213182,$0.00,0,,
496,6860,"Yes For Mental Health Solutions","","(505) 217-8705","","yesformentalhealthsolutions@gmail.com",209425,4973,10/21/2014 16:50:36,2,191508,,"NM Bank & Trust","(505) 830-8100","",209427,$0.00,0,,
497,6861,"CIR/SEIU Local 1957 Health Care Advocacy Fund","","(212) 356-8100","","rderosa@cirseiu.org",210610,4974,10/28/2014 14:42:18,1,192691,,"Amalgamated Bank","212-895-8988","",213705,$0.00,0,,
498,6862,"Vote for Regional Transit/Alliance for A Better New Mexico","VRT","575-993-8332","","jafarrell2003@yahoo.com",212706,4975,10/30/2014 13:25:34,2,194786,,"First National Rio Grand","575-525-8900","",212860,$0.00,0,,
499,6864,"New Mexico Sunrise","","(505) 977-6247","","michael.padilla@votepadilla.com",214285,4976,11/26/2014 11:36:38,1,196360,,"Wells Fargo Bank, N.A. New Mexico","5058982372","",215809,$0.00,0,,
500,6865,"Vote for #4 PAC",,"(505) 463-7067","","maranda.ccp@gmail.com",214287,4977,11/26/2014 11:41:47,2,196361,,"NMB&Trust","505-830-8100",,215704,,,,
501,6866,"New Mexicans for a Better Tomorrow","","(575) 322-2085","","nmbettertomorrow@gmail.com",214289,4978,11/26/2014 11:52:15,1,196362,,"Citizens Bank","+1 (575) 647-4100","",215584,$0.00,0,,
502,6867,"Jobs for all New Mexico","","(505) 998-0163","","drewdolan@hotmail.com",214552,4979,12/1/2014 16:19:25,2,196624,,"New Mexico Bank and Trust","505-830-8100","",215570,$0.00,0,,
503,6871,"Don Tripp Speaker PAC","","(575) 835-2465"," 575-838-7064","luana_santomenna@hotmail.com",215875,4980,12/18/2014 16:13:19,1,197926,,"Wells Fargo","575-835-2410","575-835-2848",219049,$0.00,0,,
504,6880,"Harmony PAC","","(505) 486-1316","","melsharp@q.com",216062,4981,1/9/2015 13:05:50,2,198042,,"Citizens Bank","5055.599.0100","",217788,$0.00,0,,
505,7124,"Friends of Dona Ana Community College","","575-525-2282","","hmschwalm@smc-cpa.com",216651,4992,2/18/2015 15:12:48,2,198387,,"N/a","n/a","",219740,$0.00,0,,
506,7125,"Maggie Pac NM","","505-321-9725","","jillriester@gmail.com",216653,4993,2/19/2015 10:29:28,2,198388,,"US New Mexico Federal Credit Union","505-342-8888","",216655,$0.00,0,,
508,7175,"NMAFL PAC","NMAFL","505-717-9868","","info@nmallianceforlife.org",217361,5001,4/7/2015 8:27:52,1,199056,,"Wells Fargo Bank","505-298-1819","",217988,$0.00,0,,
511,7242,"Adelante Sandoval","","505-867-5364","","daulcl8@gmail.com",219709,5059,5/7/2015 14:11:54,1,201176,,"US Bank","505-771-4600","",220014,$0.00,0,,
512,7243,"New Mexico Family First","","505-807-3132","","info@nmfamiliesfirst.com",219741,5060,5/13/2015 13:41:50,1,201206,,"Bank of the West","505 807-3131","",219893,$0.00,0,,
513,7244,"New Mexico House Democratic Campaign Committee","NMHDCC","505-986-9641","","info@nmhdcc.com",219788,5061,5/22/2015 13:00:05,1,201252,,"New Mexico Bank & Trust","505-946-2500","",221756,$0.00,0,,
514,7247,"Create Jobs Dona Ana","","575-524-1968","","dmoore@lascruces.org",219809,5064,5/27/2015 14:52:40,1,201266,,"Pioneer Bank","5755327505","",219876,$0.00,0,,
515,7248,"Cibola County Republican Party ","","(505) 876-7365","","nmccgop@gmail.com",219844,5065,6/10/2015 10:16:53,1,201300,,"TBK Bank","505-285-6611","",225967,$0.00,0,,
516,7249,"NM Senate Victory Fund","","505-275-2355","","senmimistewart@gmail.com",219846,5066,6/10/2015 10:22:29,2,201301,,"Nusenda","505-889-7755","",223939,$0.00,0,,
517,7254,"Affordable Energy PAC",,"505-402-3248","","jamestrickler@msn.com",220123,5071,7/23/2015 14:47:32,1,201561,,"Citizen's Bank","505-599-0100",,220125,,,,
518,7255,"6 (County) PAC",,"505-699-9158","","rdellenberg@gmail.com",220151,5072,7/30/2015 14:16:38,1,201587,,"Nusenda Credit Union","505-889-7755",,220187,,,,
519,7259,"Share the Vision","","505-327-3222","","bill@williamsharer.com",220515,5076,8/24/2015 14:24:46,2,201940,,"Four Corners Community Bank","505-327-3222","",223570,$0.00,0,,
520,7265,"New Mexico for Bernie Sanders as President of the USA","","505.358.4873","","bernie4pres_nm_2016@yahoo.com",220878,5081,9/14/2015 12:53:02,2,202290,,"N/A ","N/A","",226759,$0.00,0,,
521,7276,"Prosperity and Action New Mexico","","575-405-9448","","prosperityandactionnm@gmail.com",222824,5089,10/6/2015 13:11:17,1,204208,,"Citizens Bank of Las Cruces","575.647.4100","",225852,$0.00,0,,
522,7277,"Responsible Government PAC","","5754965048","","mr.joshua.orozco@gmail.com",223247,5090,10/7/2015 10:45:15,1,204630,,"BBVA Compass","5755897908","",223929,$0.00,0,,
523,7287,"Advance Las Cruces","","575.373.5597","","advancelascruces@gmail.com",225973,5099,10/15/2015 10:42:43,1,207321,,"Citizens Bank of Las Cruces","575.647.4100","",225975,$0.00,0,,
524,7292,"People for Growing Our Economy PAC","","505.870.5915","","patty.lundstrom@gmail.com",226056,5105,10/22/2015 10:48:13,1,207387,,"US Bank ","505.722.4394","",226058,$0.00,0,,
525,7293,"Educational Leadership Action Committee","","505.589.4210","","educleadershipnm@gmail.com",226059,5106,10/22/2015 10:53:43,2,207388,,"New Mexico Bank and Trust","505.830.8156","",226061,$0.00,0,,
527,7303,"NMACEP PAC","","505-821-4583","","nm.chapter@acep.org",226383,5117,11/5/2015 16:03:36,1,207681,,"Bank of America ","505-282-2359","",226385,$0.00,0,,
528,7304,"NM PAC WEST","","505.327.5460","","nmsenate@msn.com",226389,5118,11/6/2015 13:02:39,1,207685,,"Wells Fargo","505.324.9500","",226391,$0.00,0,,
529,7310,"NM Together","","505.221.6816","","jblipshutz@gmail.com",226719,5121,11/30/2015 8:51:00,1,208004,,"Southwest Capital Bank","505.243.1890","",226721,$0.00,0,,
530,7311,"IAFF Local #4737 PAC","","915.472.0258","","iafflocal4737@gmail.com",226722,5122,11/30/2015 9:03:22,1,208005,,"First Light Federal Credit Union ","575.526.4401","",226724,$0.00,0,,
531,7319,"SUN PAC ","","505-250-7932","","sunpacnm@gmail.com",226872,5134,12/17/2015 16:59:33,1,208119,,"NUSENDA","505-889-7755","",239335,$0.00,0,,
532,7353,"Empower New Mexico","","505.553.1129","","ccsilva1012@gmail.com",227187,5142,1/14/2016 15:09:36,1,208356,,"New Mexico Bank and Trust","505.830.8102","",227189,$0.00,0,,
533,7421,"Grow Rio PAC",,"505-250-1876","(505) 250-1876","rhdraper1@gmail.com",227399,5144,1/26/2016 12:37:18,1,208518,,"Century Bank","505.771.7300",,227401,,,,
534,7422,"Union County Democratic Party",,"575.374.1101","","denise@turquoisemaidens.com",227402,5145,1/26/2016 14:38:04,0,208519,,"First National Bank","575.347.8315",,227404,,,,
535,7467,"Escalera PAC","","505.321.9725","","jillriester@gmail.com",227788,5158,2/17/2016 10:06:40,1,208848,,"New Mexico Bank and Trust","505.830.8100","",227790,$0.00,0,,
536,7753,"United Food and Commercial Workers Local 99 Political Action Committee","","602.626.8805","","jim@thetorresfirm.com",233096,5696,4/6/2016 9:17:48,2,212536,,"Wells Fargo","602.378.5411","",233101,$0.00,0,,
537,7759,"Zia 52","","575.649.6325","","doreen@doreengallegos.com",239766,5706,4/13/2016 15:01:16,1,219176,,"Wells Fargo","505.984.0500","",239768,$0.00,0,,
538,7760,"Victory for New Mexico","","505.270.9320","","ealarid29@gmail.com",239850,5707,4/18/2016 9:56:52,2,219258,,"Bank of America","505.282.2726","",239852,$0.00,0,,
539,7761,"New Mexicans for New Mexico","","505.433.2152","","dmadrid27@hotmail.com",239853,5708,4/18/2016 10:06:11,2,219259,,"Wells Fargo","505.255.4372","",239855,$0.00,0,,
540,7762,"NM Osteopathic Political Action Committee","","505.332.2146","","admin@nmoma.org",239856,5709,4/18/2016 10:11:52,1,219260,,"Bank of Albuquerque","505.897.5200","",239858,$0.00,0,,
541,7763,"Adelante New Mexico",,"505.710.5996","","rccaballero2014@gmail.com",239869,5710,4/18/2016 11:46:14,1,219271,,"Rio Grande Credit Union","505.262.1401",,239871,,,,
542,7764,"Moe PAC","","505.304.7497","","antonio@moejustice.com",240389,5711,4/25/2016 13:15:34,1,219789,,"Nusenda Credit Union","505.889.7755","",240391,$0.00,0,,
544,7767,"New Mexico Safety & Justice","","202-780-5769","","wtymas@gmail.com",244702,5715,5/18/2016 14:42:48,2,224093,,"Bank of America - Santa Fe North","505.955.9500","",244704,$0.00,0,,
545,7770,"Prime Therapeutics LLC Employee State PAC","","612-777-4255","","PrimePAC@PrimeTherapeutics.com",244822,5716,5/20/2016 12:10:32,1,224210,,"JP Morgan Chase Bank","844-209-5227","",244824,$0.00,0,,
546,7771,"Community First Coalition","","(505) 554-8679","","communityfirstcoalitionNM@gmail.com",244908,5717,5/23/2016 11:06:41,1,224294,,"Bank of Albuquerque","505.855.0640","",244910,$0.00,0,,
547,7772,"Progressive Champions PAC","","575.342.1505","","lucas@progressnownm.org",245338,5718,5/26/2016 14:35:41,1,224722,,"New Mexico Bank and Trust","505.830.8100","",245340,$0.00,0,,
548,7773,"CNMEU COPE PAC","","505.328.3403","831.682.5605","cnmeucope@gmail.com",246314,5719,5/31/2016 15:19:23,1,225696,,"Nusenda Federal Credit Union","505.889.2530","",246348,$0.00,0,,
549,7774,"New Mexico Federation of Democratic Women","","505.514.7492","","pamdolphin@centurylink.net",248819,5720,6/2/2016 15:32:15,0,228199,,"Bank of America, NM4-426-01-01","505.472.8211","",248929,$0.00,0,,
550,7776,"New Mexico Millennial PAC",,"505.463.4786","","clarkev@unm.edu",249790,5722,6/6/2016 10:41:59,2,229165,,"Wells Fargo","505.255.4372",,249792,,,,
551,7777,"New Mexico Federation of Democratic Women","","505.514.7492","","pamdolphin@centurylink.net",249803,5723,6/6/2016 11:19:17,2,229176,,"Bank of America","505.473.8211","",249805,$0.00,0,,
552,7778,"NM Women Rising","","505.401.8339","","karla@alls-nm.com",250127,5724,6/16/2016 11:24:48,1,229498,,"New Mexico Bank & Trust","505.830.8117","",250129,$0.00,0,,
553,7780,"NM Prosperity",,"505-275-3200","","info@theblf.com",250634,5725,6/30/2016 11:07:40,2,230002,,"New Mexico Bank and Trust","505.830.8100",,250636,,,,
554,7784,"An Economy For Everyone PAC","","505.577.7061","","cpt45nambe@gmail.com",253537,5727,7/14/2016 8:40:09,1,232899,,"Los Alamos National Bank","505.662.5171","",253539,$0.00,0,,
555,7790,"Education Drives Discoveries",,"505.469.1465","","k.boerigter@laschools.net",253757,5731,7/27/2016 15:16:31,2,233106,,"Los Alamos National Bank","505.662.5171",,253759,,,,
556,7791,"Planned Parenthood Votes New Mexico Independent Expenditure Committee",,"303.321.7526","","sarah.taylor-nanista@pprm.org",253803,5732,8/1/2016 8:51:06,2,233150,,"Wells Fargo","505.255.4372",,253805,,,,
557,7794,"New Mexicans for Freedom","","5756222558","","nmfreedom@yahoo.com",253818,5735,8/1/2016 13:33:18,1,233157,,"Valley Bank of Commerce","575.623.2265","",253820,$0.00,0,,
558,7796,"NM Republican Senate Majority PAC","","505.681.1975","","markdmoores@yahoo.com",254076,5736,8/8/2016 9:48:09,1,233413,,"Nusenda","505.889.7755","",254078,$0.00,0,,
559,7808,"New Mexico Leaders Fund","","505.847.5079","","jacob@jacobcandelaria.com",255254,5748,8/30/2016 12:05:08,1,234554,,"Nusenda Credit Union","505.889.7755","",255256,$0.00,0,,
560,7816,"Bonds for Libraries Special Interest Group","","505-265-4949","","omardurant@yahoo.com",260678,5757,9/14/2016 13:40:59,2,239949,,"Wells Fargo","505-872-0370","",260680,$0.00,0,,
561,7820,"Drinkers Should Pay The Cost of Drinking Problems","","505.690.3272","","drinkerspay@gmail.com",260780,5758,9/26/2016 10:37:37,2,240047,,"Los Alamos National Bank","505.662.5171","",260782,$0.00,0,,
562,7821,"Santa Fe County Federation of Democratic Women","","5056702159","","mindymills56@gmail.com",260783,5759,9/26/2016 10:51:06,1,240048,,"Wells Fargo","505.424.9963","",260785,$0.00,0,,
563,7822,"RRTP For Lower Taxes",,"505-355-8230","","sbvanhorn@hotmail.com",260786,5760,9/26/2016 11:02:38,2,240049,,"US Eagle Federal Credit Union","505.867.7442",,260788,,,,
564,7823,"NM Path to Success PAC","","505.681.8211","505.797.4949","nmpathtosuccess@gmail.com",260789,5761,9/26/2016 11:14:35,2,240050,,"New Mexico Bank and Trust","505.830.8102","",260791,$0.00,0,,
565,7824,"Put New Mexico First","","505.270.4079","","sfitzer139@gmail.com",260792,5762,9/26/2016 11:29:03,2,240051,,"New Mexico Bank and Trust","505.830.8117","",260794,$0.00,0,,
566,7825,"Bonds for Libraries Special Interest Group",,"505.265.4949","","omardurant@yahoo.com",260795,5763,9/26/2016 11:39:47,0,240052,,"","",,,,,,
567,7826,"Flood Control Yes",,"505.823.1000","","choover@bhinc.com",260797,5764,9/26/2016 11:59:40,2,240053,,"Bank of Albuquerque","505.855.0855",,260799,,,,
568,7827,"United Farmington Firefighters PAC","","505.947.5591","","secretary@local2850.com",260847,5765,9/27/2016 7:44:25,1,240101,,"Four Corners Community Bank","505.327.3222","",260849,$0.00,0,,
569,7831,"New Mexico Pro Business PAC","","505.821.4948","","larry@larranaga.com",261206,5767,9/30/2016 14:41:37,2,240454,,"Peoples Bank","5058883300","",261862,$0.00,0,,
570,7834,"NM Working Families Party PAC","","505.259.7600","","egriego@workingfamilies.org",265491,5768,10/18/2016 8:35:47,1,244736,,"Nusenda","505.889.7755","",265496,$0.00,0,,
571,7835,"New Mexico Rising","","505.884.8744","","nickl@jnickleitch.com",265493,5769,10/18/2016 8:49:31,2,244737,,"New Mexico Bank and Trust","505.830.8100","",265495,$0.00,0,,
572,7836,"Committee for Smarter Justice ",,"5057643701","","committeeforsmarterjustice@abqchamber.com",265497,5770,10/18/2016 8:52:34,2,244738,,"Wells Fargo ","5057666415",,265499,,,,
573,7839,"Justice First NM","","505.203.4774","","JusticeFirstNM@outlook.com",265719,5771,10/21/2016 14:17:14,2,244956,,"Bank of the West","505.346.4300","",265722,$0.00,0,,
574,7840,"Federation of Democratic Women of Dona Ana County","","575-650-7607","","jan.hertzsch@gmail.com",266013,5772,10/25/2016 9:13:35,1,245248,,"Pioneer Bank","575.532.7505","",266016,$0.00,0,,
575,7841,"NMCAREPAC","","575.706.6945","","NMCAREPAC@gmail.com",266019,5773,10/25/2016 9:22:02,2,245252,,"Pioneer Bank","575.624.5200","",266021,$0.00,0,,
576,7844,"4 NM Pac","","5753907570","","david.rsi@hotmail.com",266129,5774,10/26/2016 13:31:49,1,245359,,"Pioneer Bank","5753915862","",266131,$0.00,0,,
577,7846,"New Mexico Early Educators United Committee on Political Education (COPE)","NMEEU COPE","505-266-6638","","NMEarlyEducatorsUnited@gmail.com",267180,5775,11/1/2016 10:18:51,1,246407,,"Bank of Albuquerque","505-855-0640","",267189,$0.00,0,,
578,7847,"Victory for Land of Enchantment","","505.234.0586","","vicotry4nm@outlook.com",267290,5776,11/1/2016 11:50:48,1,246515,,"Bank of the West ","505.346.4304","",267294,$0.00,0,,
579,7850,"New Mexicans for Public Safety","","5055705857","","jillriester@gmail.com",271105,5777,11/9/2016 15:11:35,1,250327,,"New Mexico Bank and Trust","505-830-8100","",271107,$0.00,0,,
580,7851,"Democrats for Good Government ","","575.313.2577","","dsumrall@q.com",271213,5778,11/15/2016 11:07:33,2,250433,,"Western Bank ","575.388.3521","",271215,$0.00,0,,
581,8004,"Rio Rancho For Our Community","","5052331.8262","","tbuckner21@cableone.net",273835,5832,1/24/2017 8:00:17,2,252827,,"NM Bank and Trust","505.830.8100","",273837,$0.00,0,,
582,8015,"Los Alamos Future Political Action Committee","","505.709.8928","","susanboleary@gmail.com",273866,5833,1/25/2017 9:51:52,2,252852,,"New Mexico Bank and Trust","505.663.3820","",273868,$0.00,0,,
583,8104,"Healthy Gila Inc. ","","575.313.2963","","jeremiahgarcia65@yahoo.com",274189,5841,2/13/2017 11:59:11,2,253106,,"Western Bank","575.538.3521","",274191,$0.00,0,,
584,8135,"Smart Progress New Mexico",,"505.577.3391","","smartprogressnm@gmail.com",274337,5844,2/24/2017 15:00:34,2,253229,,"State Employees Credit Union","505.983.7328",,274339,,,,
585,8199,"New Mexico Senate Democrats","","505-259-3657","","rjleming@gmail.com",276900,5857,4/19/2017 9:42:41,1,255726,,"Nusenda Credit Union","505-889-2595","",276902,$0.00,0,,
586,8200,"NM Senate Majority Leader PAC","","505.988.1668","","peter@senatorpeterwirth.com",276924,5858,4/20/2017 12:32:49,1,255748,,"First National Bank of Santa Fe","505.992.2000","",276926,$0.00,0,,
587,8201,"Brian Egolf Speaker Fund",,"(505) 570-5857","","karla@alls-nm.com",277136,5859,4/27/2017 15:17:57,1,255958,,"NM Bank and Trust ","505-830-8100",,277138,,,,
588,8202,"Union County Democratic Party","","575-374-1101","505-228-1255","eminee1@gmail.com",277139,5860,4/28/2017 11:40:22,1,255959,,"First National Bank New Mexico","5753748315","",277141,$0.00,0,,
589,8204,"579 PAC","","505.205.5486","","579PACNM@gmail.com",277148,5861,5/2/2017 15:20:57,1,255965,,"Bank of Albuquerque","505.855.0620","",277150,$0.00,0,,
590,8206,"IAFF 4366 FIREPAC","","5054289177","","info@4366.org",277168,5862,5/3/2017 15:03:56,1,255983,,"US Bank","5059469800","",277170,$0.00,0,,
591,8207,"A Better Way For LA","","575.412.5176","","lmbrenner60@gmail.com",277174,5863,5/4/2017 15:02:19,2,255987,,"Bank of America","505.473.8211","",277176,$0.00,0,,
592,8216,"Libertarian Party of New Mexico","","575-225-1119","","treasurer@lpnm.us",277302,5864,5/26/2017 14:38:12,1,256109,,"Wells Fargo Bank","505.298.1819","",277304,$0.00,0,,
593,8219,"Native Americans for a Prosperous New Mexico",,"5058507.3063","","info@derrickjlente.com",277341,5866,6/6/2017 9:27:22,1,256142,,"U.S. Bank","505.255.7700",,277343,,,,
594,8232,"BIZZELL FOR NEW MEXICO","","505.865.8148","","m2merrell@ambercare.com",277489,5870,6/28/2017 11:13:11,2,256271,,"Bank of the West","505.807.3131","",277491,$0.00,0,,
595,8233,"Conservative Alliance Committee",,"505-401-3559","","dennisbaca@bacastrees.com",277550,5871,7/10/2017 10:44:33,2,256330,,"Wells Fargo","505-899-1657",,277552,,,,
596,8240,"Democratic Party of McKinley County",,"505 870 1076","505 863 7902","MaryArmijo@iHeartMedia.com",277812,5877,8/1/2017 9:18:50,1,256573,,"Pinnacle Bank","505-726-6500",,277814,,,,
597,8243,"New Majority PAC",,"505-360-1510","","roddmontoya@gmail.com",277903,5878,8/3/2017 14:05:06,1,256662,,"Wells Fargo","505-566-2580",,277905,,,,
598,8262,"MHS PAC","","505-750-4624","","nmhartpac@gmail.com",278584,5894,9/15/2017 14:41:18,2,257289,,"Nusenda Credit Union","505-889-7755","",278586,$0.00,0,,
599,8265,"Progressive Black Caucus","","505-218-7060","","sylvan.cs@gmail.com",278974,5898,9/25/2017 10:47:49,1,257668,,"New Mexico Bank and Trust","(505)830-8100","",282646,$0.00,0,,
600,8266,"Hispanos Unidos Independent Expenditure PAC",,"575-639-4312","","cvitcon@aol.com",278977,5899,9/25/2017 11:06:03,1,257670,,"Citizens Bank of Las Cruces","575-647-4100",,278982,,,,
601,8268,"NM BLUE LINE","","5054171749","","patruiloba@hotmail.com",279006,5901,9/26/2017 9:46:56,1,257694,,"NM Bank & Trust","5058308100","",279008,$0.00,0,,
602,8269,"Electing Women New Mexico","","505-918-5826","","danika@riostrategies.com",279023,5902,9/26/2017 14:20:04,2,257709,,"Southwest Capital Bank","(505) 243-1890","",282768,$0.00,0,,
603,8273,"San Juan County Federation of Democratic Women","SJCFDW","505-634-8605","","tjconyers@hotmail.com",282834,5909,10/23/2017 12:02:18,1,261499,,"Citizens Bank ","505-599-0100","",282836,$0.00,0,,
